"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 10 15:17:29 UTC 2021","Fri Sep 10 15:17:30 UTC 2021","1000","","centos6-container","","","","QA 689","PCP QA Test No. 689

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:05 UTC 2021","Fri Sep 10 15:18:10 UTC 2021","5000","","centos8-container","","","","QA 137","PCP QA Test No. 137

exercise dbpmda



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:22:10 UTC 2021","Fri Sep 10 15:22:11 UTC 2021","1000","","fedora35-container","","","","QA 031","PCP QA Test No. 031

general exerciser for local PCP



NOTE: Output from 031 is also used by:

qa/112

qa/257



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:16:49 UTC 2021","Fri Sep 10 15:16:49 UTC 2021","0","","centos6-container","","","","QA 213","PCP QA Test No. 213

exercise dbpmda with dynamic metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:30 UTC 2021","Fri Sep 10 15:24:31 UTC 2021","1000","","ubuntu1804-i386-container","","","","QA 561","PCP QA Test No. 561

Exercise pmMergeLabels(3) handling of various input data.



Copyright (c) 2016-2017 Red Hat.



"
"passed","Fri Sep 10 15:23:21 UTC 2021","Fri Sep 10 15:23:29 UTC 2021","8000","","ubuntu1804-i386-container","","","","QA 155","PCP QA Test No. 155

verify PMDA not ready protocol



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:26:23 UTC 2021","Fri Sep 10 15:26:23 UTC 2021","0","","ubuntu2004-btf","","","","QA 568","PCP QA Test No. 568

Exercise generic PMAPI labelset lookup.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 15:29:24 UTC 2021","Fri Sep 10 15:29:25 UTC 2021","1000","","fedora-rawhide-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:28:02 UTC 2021","Fri Sep 10 15:28:02 UTC 2021","0","","fedora-rawhide-container","","","","QA 059","PCP QA Test No. 059

timestmaps in the archive logs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:21 UTC 2021","Fri Sep 10 15:18:21 UTC 2021","0","","centos7-container","","","","QA 004","PCP QA Test No. 004

exercise contexts for the live data from the pmcd



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:28:54 UTC 2021","Fri Sep 10 15:28:55 UTC 2021","1000","","fedora34-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:26:11 UTC 2021","Fri Sep 10 15:26:11 UTC 2021","0","","fedora33-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:22:27 UTC 2021","Fri Sep 10 15:22:52 UTC 2021","25000","","debian11-container","","","","QA 154","PCP QA Test No. 154

what the hell is chkhelp supposed to do?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:30:18 UTC 2021","Fri Sep 10 15:30:19 UTC 2021","1000","","fedora34-container","","","","QA 1315","PCP QA Test No. 1315

Check for absence of <mark> records in archives created in tmparch



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:20:39 UTC 2021","Fri Sep 10 15:20:45 UTC 2021","6000","","centos7-container","","","","QA 702","PCP QA Test No. 702

Exercise python PMAPI layer - basic live host tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 15:23:22 UTC 2021","Fri Sep 10 15:23:23 UTC 2021","1000","","debian11-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:05 UTC 2021","Fri Sep 10 15:19:09 UTC 2021","4000","","ubuntu1604-container","","","","QA 068","PCP QA Test No. 068

pmNewContext() bad error status if pmcd is not running



Note: this is the simplest test to get the pmcd start/stop filtering

	to be correct ... use this to tune _filter_pcp_start() and

	_filter_pcp_stop() in common.filter



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:33 UTC 2021","Fri Sep 10 15:24:34 UTC 2021","1000","","ubuntu1804-i386-container","","","","QA 646","PCP QA Test No. 646

Testing of libpcp_mmv functionality (ondisk formats)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright (c) 2009-2010 Aconex.  All Rights Reserved.

Copyright (c) 2016,2018 Red Hat.



"
"passed","Fri Sep 10 15:18:23 UTC 2021","Fri Sep 10 15:18:34 UTC 2021","11000","","centos7-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:30:06 UTC 2021","Fri Sep 10 15:30:08 UTC 2021","2000","","fedora-rawhide-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:56 UTC 2021","Fri Sep 10 15:18:59 UTC 2021","3000","","ubuntu1804-container","","","","QA 416","PCP QA Test No. 416

news pmda ... exercise perl PMDA bits-n-bobs



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:26:13 UTC 2021","Fri Sep 10 15:26:13 UTC 2021","0","","ubuntu2004-btf","","","","QA 401","PCP QA Test No. 401

quick pminfo -x check (400 does a better job, but you need to have

valgrind available)



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:46 UTC 2021","Fri Sep 10 15:23:46 UTC 2021","0","","fedora35-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:27:49 UTC 2021","Fri Sep 10 15:27:49 UTC 2021","0","","fedora-rawhide-container","","","","QA 004","PCP QA Test No. 004

exercise contexts for the live data from the pmcd



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:40 UTC 2021","Fri Sep 10 15:18:40 UTC 2021","0","","centos7-container","","","","QA 087","PCP QA Test No. 087

interpolate mode



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:30:00 UTC 2021","Fri Sep 10 15:30:00 UTC 2021","0","","fedora34-container","","","","QA 978","PCP QA Test No. 978

Exercise pmgetopt(1) functionality.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 15:17:55 UTC 2021","Fri Sep 10 15:18:03 UTC 2021","8000","","ubuntu1804-container","","","","QA 155","PCP QA Test No. 155

verify PMDA not ready protocol



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"failed","Fri Sep 10 15:24:44 UTC 2021","Fri Sep 10 15:24:51 UTC 2021","7000","","fedora35-container","","","","QA 1098","PCP QA Test No. 1098

Exercise a couple of python PMDA module features.



Copyright (c) 2017 Red Hat.



**To reproduce this test in a container, please run:**

    build/ci/ci-run.py fedora35-container reproduce"
"passed","Fri Sep 10 15:29:39 UTC 2021","Fri Sep 10 15:29:40 UTC 2021","1000","","fedora34-container","","","","QA 548","PCP QA Test No. 548

nomatch_inst for pmie



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:26 UTC 2021","Fri Sep 10 15:23:28 UTC 2021","2000","","debian11-container","","","","QA 338","PCP QA Test No. 338

pmlogger_daily ... do you work at all?



NEW VERSION for YYYYDDMM style naming convention (see also 530)



Copyright (c) 2008 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: pmlogrewrite pmlogextract



"
"passed","Fri Sep 10 15:26:12 UTC 2021","Fri Sep 10 15:26:13 UTC 2021","1000","","ubuntu2004-btf","","","","QA 397","PCP QA Test No. 397

Use dbpmda to check endian encoding for PM_TYPE_EVENT



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:27:47 UTC 2021","Fri Sep 10 15:27:47 UTC 2021","0","","fedora33-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:20:23 UTC 2021","Fri Sep 10 15:20:47 UTC 2021","24000","","ubuntu2004-container","","","","QA 154","PCP QA Test No. 154

what the hell is chkhelp supposed to do?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:25:04 UTC 2021","Fri Sep 10 15:25:04 UTC 2021","0","","debian10-container","","","","QA 263","PCP QA Test No. 263



Exercise aggregate functions for derived metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:20:26 UTC 2021","Fri Sep 10 15:20:27 UTC 2021","1000","","ubuntu1604-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:05 UTC 2021","Fri Sep 10 15:19:06 UTC 2021","1000","","ubuntu1804-container","","","","QA 689","PCP QA Test No. 689

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"failed","Fri Sep 10 15:24:30 UTC 2021","Fri Sep 10 15:24:30 UTC 2021","0","","debian11-container","","","","QA 1315","PCP QA Test No. 1315

Check for absence of <mark> records in archives created in tmparch



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



**To reproduce this test in a container, please run:**

    build/ci/ci-run.py debian11-container reproduce"
"passed","Fri Sep 10 15:22:19 UTC 2021","Fri Sep 10 15:22:26 UTC 2021","7000","","ubuntu2004-container","","","","QA 1204","PCP QA Test No. 1204

pmlogctl - basic functionality



see qa/1226 for the pmiectl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:15:47 UTC 2021","Fri Sep 10 15:15:51 UTC 2021","4000","","centos6-container","","","","QA 137","PCP QA Test No. 137

exercise dbpmda



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:45 UTC 2021","Fri Sep 10 15:23:45 UTC 2021","0","","debian10-container","","","","QA 059","PCP QA Test No. 059

timestmaps in the archive logs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:41 UTC 2021","Fri Sep 10 15:19:43 UTC 2021","2000","","centos8-container","","","","QA 359","PCP QA Test No. 359

Simple sanity check that we can get through validation of all

of the metrics without any surprises



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:28:17 UTC 2021","Fri Sep 10 15:28:17 UTC 2021","0","","fedora33-container","","","","QA 404","PCP QA Test No. 404

exercise pmUnpackEventRecords() and pmFreeEventResult()



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:21:19 UTC 2021","Fri Sep 10 15:21:19 UTC 2021","0","","ubuntu2004-container","","","","QA 213","PCP QA Test No. 213

exercise dbpmda with dynamic metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:29:52 UTC 2021","Fri Sep 10 15:29:58 UTC 2021","6000","","fedora34-container","","","","QA 707","PCP QA Test No. 707

Exercise python PMAPI layer - basic archive tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 15:23:58 UTC 2021","Fri Sep 10 15:23:58 UTC 2021","0","","debian11-container","","","","QA 453","PCP QA Test No. 453

Check Perl PCP::LogSummary



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:54 UTC 2021","Fri Sep 10 15:17:54 UTC 2021","0","","centos8-container","","","","QA 085","PCP QA Test No. 085

pmlogger specs with internal instance identifiers



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:34 UTC 2021","Fri Sep 10 15:23:34 UTC 2021","0","","debian10-container","","","","QA 034","PCP QA Test No. 034

pmlogger with different logging rates



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:20:22 UTC 2021","Fri Sep 10 15:20:23 UTC 2021","1000","","ubuntu1604-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:02 UTC 2021","Fri Sep 10 15:19:03 UTC 2021","1000","","ubuntu1804-container","","","","QA 561","PCP QA Test No. 561

Exercise pmMergeLabels(3) handling of various input data.



Copyright (c) 2016-2017 Red Hat.



"
"passed","Fri Sep 10 15:21:57 UTC 2021","Fri Sep 10 15:21:57 UTC 2021","0","","debian11-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:21:58 UTC 2021","Fri Sep 10 15:21:58 UTC 2021","0","","ubuntu2004-container","","","","QA 574","PCP QA Test No. 574

Tests out the api (uses torture_api) in archive mode.

Main motivation is to test the PMNS in archives for distrib-PMNS.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:03 UTC 2021","Fri Sep 10 15:18:22 UTC 2021","19000","","ubuntu1804-container","","","","QA 178","PCP QA Test No. 178

pmlogextract exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:53 UTC 2021","Fri Sep 10 15:23:53 UTC 2021","0","","debian11-container","","","","QA 404","PCP QA Test No. 404

exercise pmUnpackEventRecords() and pmFreeEventResult()



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:46 UTC 2021","Fri Sep 10 15:24:47 UTC 2021","1000","","ubuntu2004-btf","","","","QA 153","PCP QA Test No. 153

Check out pmafm/mkaf changes to no longer use file(1)



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:25:03 UTC 2021","Fri Sep 10 15:25:04 UTC 2021","1000","","debian10-container","","","","QA 256","PCP QA Test No. 256



Derived metrics and PMNS operations



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:31 UTC 2021","Fri Sep 10 15:17:31 UTC 2021","0","","centos6-container","","","","QA 978","PCP QA Test No. 978

Exercise pmgetopt(1) functionality.



Copyright (c) 2014 Red Hat.



"
"passed","Fri Sep 10 15:28:46 UTC 2021","Fri Sep 10 15:28:52 UTC 2021","6000","","fedora33-container","","","","QA 1098","PCP QA Test No. 1098

Exercise a couple of python PMDA module features.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 15:28:24 UTC 2021","Fri Sep 10 15:28:26 UTC 2021","2000","","fedora33-container","","","","QA 548","PCP QA Test No. 548

nomatch_inst for pmie



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:52 UTC 2021","Fri Sep 10 15:19:52 UTC 2021","0","","ubuntu2004-container","","","","QA 026","PCP QA Test No. 026

Text Services (Help and Oneline) for PMIDs and pmInDoms



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:29:02 UTC 2021","Fri Sep 10 15:29:03 UTC 2021","1000","","fedora33-container","","","","QA 1229","PCP QA Test No. 1229

Test support for labels and help text in pmlogextract.

Specifically: test successful consistency checking of help text by extracting

the same archive twice.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:18 UTC 2021","Fri Sep 10 15:17:18 UTC 2021","0","","centos6-container","","","","QA 385","PCP QA Test No. 385

Some basic PM_EVENT_TYPE tests



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:15:21 UTC 2021","Fri Sep 10 15:15:21 UTC 2021","0","","centos6-container","","","","QA 031","PCP QA Test No. 031

general exerciser for local PCP



NOTE: Output from 031 is also used by:

qa/112

qa/257



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:00 UTC 2021","Fri Sep 10 15:19:00 UTC 2021","0","","ubuntu1804-container","","","","QA 436","PCP QA Test No. 436

Exercise compressed archive files - bzip2 version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:25:02 UTC 2021","Fri Sep 10 15:25:03 UTC 2021","1000","","fedora35-container","","","","QA 1368","PCP QA Test No. 1368

Exercise fetch protocol support for context label changes.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 15:15:19 UTC 2021","Fri Sep 10 15:15:20 UTC 2021","1000","","centos6-container","","","","QA 001","PCP QA Test No. 001

exercise the PDU encode/decode ... no PMCD involvement



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:00 UTC 2021","Fri Sep 10 15:23:19 UTC 2021","19000","","debian11-container","","","","QA 178","PCP QA Test No. 178

pmlogextract exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:05 UTC 2021","Fri Sep 10 15:24:30 UTC 2021","25000","","debian10-container","","","","QA 154","PCP QA Test No. 154

what the hell is chkhelp supposed to do?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:15:46 UTC 2021","Fri Sep 10 15:15:47 UTC 2021","1000","","centos6-container","","","","QA 112","PCP QA Test No. 112

new PMNS exercises



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:28:02 UTC 2021","Fri Sep 10 15:28:07 UTC 2021","5000","","fedora-rawhide-container","","","","QA 068","PCP QA Test No. 068

pmNewContext() bad error status if pmcd is not running



Note: this is the simplest test to get the pmcd start/stop filtering

	to be correct ... use this to tune _filter_pcp_start() and

	_filter_pcp_stop() in common.filter



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:22 UTC 2021","Fri Sep 10 15:24:23 UTC 2021","1000","","ubuntu1804-i386-container","","","","QA 401","PCP QA Test No. 401

quick pminfo -x check (400 does a better job, but you need to have

valgrind available)



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:23 UTC 2021","Fri Sep 10 15:24:23 UTC 2021","0","","fedora35-container","","","","QA 453","PCP QA Test No. 453

Check Perl PCP::LogSummary



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:40 UTC 2021","Fri Sep 10 15:17:42 UTC 2021","2000","","centos6-container","","","","QA 1274","PCP QA Test No. 1274

Test support for labels and help text in pmlogextract.

Specifically: test simply copying an archive containing labels and help text.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 15:25:00 UTC 2021","Fri Sep 10 15:25:01 UTC 2021","1000","","debian10-container","","","","QA 210","PCP QA Test No. 210

Check dynamic metrics work with PMAPI clients - DSO PMDA version

See also 467 for the related tests using pmdumptext



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:26 UTC 2021","Fri Sep 10 15:24:27 UTC 2021","1000","","ubuntu1804-i386-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:27:24 UTC 2021","Fri Sep 10 15:27:35 UTC 2021","11000","","fedora34-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:26:31 UTC 2021","Fri Sep 10 15:26:37 UTC 2021","6000","","ubuntu2004-btf","","","","QA 707","PCP QA Test No. 707

Exercise python PMAPI layer - basic archive tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Fri Sep 10 15:19:18 UTC 2021","Fri Sep 10 15:19:18 UTC 2021","0","","ubuntu1804-container","","","","QA 738","PCP QA Test No. 738

Exercise pmlogmv



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:20 UTC 2021","Fri Sep 10 15:17:23 UTC 2021","3000","","centos6-container","","","","QA 416","PCP QA Test No. 416

news pmda ... exercise perl PMDA bits-n-bobs



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:21:55 UTC 2021","Fri Sep 10 15:21:56 UTC 2021","1000","","debian11-container","","","","QA 001","PCP QA Test No. 001

exercise the PDU encode/decode ... no PMCD involvement



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:29:27 UTC 2021","Fri Sep 10 15:29:28 UTC 2021","1000","","fedora-rawhide-container","","","","QA 234","PCP QA Test No. 234

pmlogsummary exerciser



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:27:44 UTC 2021","Fri Sep 10 15:27:45 UTC 2021","1000","","fedora33-container","","","","QA 249","PCP QA Test No. 249



Derived metrics - exercise pmFetch processing



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:20:26 UTC 2021","Fri Sep 10 15:20:26 UTC 2021","0","","centos7-container","","","","QA 407","PCP QA Test No. 407

Derived metrics and PM_TYPE_EVENT



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:01 UTC 2021","Fri Sep 10 15:24:01 UTC 2021","0","","debian11-container","","","","QA 567","PCP QA Test No. 567

Exercise pmMergeLabelSets(3) handling of various input data.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 15:19:26 UTC 2021","Fri Sep 10 15:19:51 UTC 2021","25000","","ubuntu1604-container","","","","QA 154","PCP QA Test No. 154

what the hell is chkhelp supposed to do?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:21:57 UTC 2021","Fri Sep 10 15:22:07 UTC 2021","10000","","debian11-container","","","","QA 055","PCP QA Test No. 055

pmie basic expression evaluation and scheduling

for remote version using other hosts, see 360

see also 694 for valgrind version of this test



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:15 UTC 2021","Fri Sep 10 15:24:15 UTC 2021","0","","ubuntu2004-btf","","","","QA 010","PCP QA Test No. 010

exercise pmExtractValue



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:28:27 UTC 2021","Fri Sep 10 15:28:28 UTC 2021","1000","","fedora33-container","","","","QA 562","PCP QA Test No. 562

Exercise metric labels with dbpmda, pminfo, pmcd and local context.



Copyright (c) 2017 Red Hat.



"
"passed","Fri Sep 10 15:21:56 UTC 2021","Fri Sep 10 15:21:56 UTC 2021","0","","debian11-container","","","","QA 004","PCP QA Test No. 004

exercise contexts for the live data from the pmcd



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:17:37 UTC 2021","Fri Sep 10 15:17:37 UTC 2021","0","","centos8-container","","","","QA 048","PCP QA Test No. 048

exercise log/archive retrievals



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:23:23 UTC 2021","Fri Sep 10 15:23:24 UTC 2021","1000","","debian11-container","","","","QA 232","PCP QA Test No. 232

exercise instance API functions for PM_CONTEXT_LOCAL



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:29:35 UTC 2021","Fri Sep 10 15:29:36 UTC 2021","1000","","fedora34-container","","","","QA 435","PCP QA Test No. 435

Exercise compressed archive files - gzip version



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Fri Sep 10 15:26:43 UTC 2021","Fri Sep 10 15:26:44 UTC 2021","1000","","fedora33-container","","","","QA 146","PCP QA Test No. 146

exercise pmNameAll



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:24:34 UTC 2021","Fri Sep 10 15:24:34 UTC 2021","0","","ubuntu1804-i386-container","","","","QA 689","PCP QA Test No. 689

Test libpcp multi-archive support using pmclient (fetchgroup version)



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:15 UTC 2021","Fri Sep 10 15:19:15 UTC 2021","0","","centos8-container","","","","QA 299","PCP QA Test No. 299

exercise pmParseMetricSpec



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:16:59 UTC 2021","Fri Sep 10 15:16:59 UTC 2021","0","","ubuntu1804-container","","","","QA 001","PCP QA Test No. 001

exercise the PDU encode/decode ... no PMCD involvement



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:15:37 UTC 2021","Fri Sep 10 15:15:38 UTC 2021","1000","","centos6-container","","","","QA 087","PCP QA Test No. 087

interpolate mode



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:19:54 UTC 2021","Fri Sep 10 15:19:55 UTC 2021","1000","","centos8-container","","","","QA 548","PCP QA Test No. 548

nomatch_inst for pmie



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:18:22 UTC 2021","Fri Sep 10 15:18:22 UTC 2021","0","","centos7-container","","","","QA 007","PCP QA Test No. 007

exercise optFetch routines



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Fri Sep 10 15:16:56 UTC 2021","Fri Sep 10 15:17:16 UTC 2021","20000","","centos6-container","","","","QA 354","PCP QA Test No. 354

more serious exercising of record mode in libpcp_gui



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: folio



"
